video_name,participant,frame,outcome_prediction
q_25_main_0.mp4,1048,75,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_25_main_0.mp4,1048,90,Poorly
q_25_main_0.mp4,1048,105,Unknown
q_25_main_0.mp4,1048,120,Unknown
q_25_main_0.mp4,1048,135,Poorly
q_26_main_0.mp4,1048,0,Unknown
q_26_main_0.mp4,1048,15,Poorly
q_26_main_0.mp4,1048,30,Poorly
q_26_main_0.mp4,1048,45,Poorly
q_26_main_0.mp4,1048,60,Poorly
q_26_main_0.mp4,1048,75,Unknown
q_26_main_0.mp4,1048,90,Poorly
q_26_main_0.mp4,1048,105,Poorly
q_26_main_0.mp4,1048,120,Poorly
q_26_main_0.mp4,1048,135,Poorly
q_27_main_0.mp4,1048,0,Poorly
q_27_main_0.mp4,1048,15,Unknown
q_27_main_0.mp4,1048,30,Unknown
q_27_main_0.mp4,1048,45,Poorly
q_27_main_0.mp4,1048,60,Poorly
q_27_main_0.mp4,1048,75,Unknown
q_27_main_0.mp4,1048,90,Poorly
q_27_main_0.mp4,1048,105,Unknown
q_27_main_0.mp4,1048,120,Poorly
q_27_main_0.mp4,1048,135,Unknown
q_28_main_1.mp4,1048,0,Poorly
q_28_main_1.mp4,1048,15,Poorly
q_28_main_1.mp4,1048,30,Poorly
q_28_main_1.mp4,1048,45,Poorly
q_28_main_1.mp4,1048,60,Poorly
q_28_main_1.mp4,1048,75,Poorly
q_28_main_1.mp4,1048,90,Poorly
q_28_main_1.mp4,1048,105,Poorly
q_28_main_1.mp4,1048,120,Poorly
q_28_main_1.mp4,1048,135,Poorly
q_29_main_0.mp4,1048,0,Poorly
q_29_main_0.mp4,1048,15,Unknown
q_29_main_0.mp4,1048,30,Unknown
q_29_main_0.mp4,1048,45,Unknown
q_29_main_0.mp4,1048,60,Poorly
q_29_main_0.mp4,1048,75,Poorly
q_29_main_0.mp4,1048,90,Unknown
q_29_main_0.mp4,1048,105,Poorly
q_29_main_0.mp4,1048,120,Poorly
q_29_main_0.mp4,1048,135,Poorly
q_2_main_1.mp4,1048,0,Poorly
q_2_main_1.mp4,1048,15,Poorly
q_2_main_1.mp4,1048,30,Poorly
q_2_main_1.mp4,1048,45,Unknown
q_2_main_1.mp4,1048,60,Poorly
q_2_main_1.mp4,1048,75,Unknown
q_2_main_1.mp4,1048,90,Poorly
q_2_main_1.mp4,1048,105,Unknown
q_2_main_1.mp4,1048,120,Well
q_2_main_1.mp4,1048,135,Well
q_30_main_0.mp4,1048,0,Poorly
q_30_main_0.mp4,1048,15,Poorly
q_30_main_0.mp4,1048,30,Poorly
q_30_main_0.mp4,1048,45,Poorly
q_30_main_0.mp4,1048,60,Poorly
q_30_main_0.mp4,1048,75,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_30_main_0.mp4,1048,90,Poorly
q_30_main_0.mp4,1048,105,Unknown
q_30_main_0.mp4,1048,120,Poorly
q_30_main_0.mp4,1048,135,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_3_main_1.mp4,1048,0,Unknown
q_3_main_1.mp4,1048,15,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_3_main_1.mp4,1048,30,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_3_main_1.mp4,1048,45,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_3_main_1.mp4,1048,60,Poorly
q_3_main_1.mp4,1048,75,Unknown
q_3_main_1.mp4,1048,90,Well
q_3_main_1.mp4,1048,105,Well
q_3_main_1.mp4,1048,120,Well
q_3_main_1.mp4,1048,135,Well
q_4_main_1.mp4,1048,0,Unknown
q_4_main_1.mp4,1048,15,Poorly
q_4_main_1.mp4,1048,30,Poorly
q_4_main_1.mp4,1048,45,Unknown
q_4_main_1.mp4,1048,60,Poorly
q_4_main_1.mp4,1048,75,Poorly
q_4_main_1.mp4,1048,90,Unknown
q_4_main_1.mp4,1048,105,Unknown
q_4_main_1.mp4,1048,120,Poorly
q_4_main_1.mp4,1048,135,Poorly
q_5_main_0.mp4,1048,0,Poorly
q_5_main_0.mp4,1048,15,Poorly
q_5_main_0.mp4,1048,30,Poorly
q_5_main_0.mp4,1048,45,Unknown
q_5_main_0.mp4,1048,60,Unknown
q_5_main_0.mp4,1048,75,Poorly
q_5_main_0.mp4,1048,90,Unknown
q_5_main_0.mp4,1048,105,Well
q_5_main_0.mp4,1048,120,Well.
q_5_main_0.mp4,1048,135,Well
q_6_main_1.mp4,1048,0,Unknown
q_6_main_1.mp4,1048,15,Poorly
q_6_main_1.mp4,1048,30,Unknown
q_6_main_1.mp4,1048,45,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_6_main_1.mp4,1048,60,Unknown
q_6_main_1.mp4,1048,75,Poorly
q_6_main_1.mp4,1048,90,Unknown
q_6_main_1.mp4,1048,105,Poorly
q_6_main_1.mp4,1048,120,Poorly
q_6_main_1.mp4,1048,135,Unknown
q_7_main_1.mp4,1048,0,Poorly
q_7_main_1.mp4,1048,15,Unknown
q_7_main_1.mp4,1048,30,Unknown
q_7_main_1.mp4,1048,45,Poorly
q_7_main_1.mp4,1048,60,Unknown
q_7_main_1.mp4,1048,75,Unknown
q_7_main_1.mp4,1048,90,Poorly
q_7_main_1.mp4,1048,105,Poorly
q_7_main_1.mp4,1048,120,Poorly
q_7_main_1.mp4,1048,135,Poorly
q_8_main_0.mp4,1048,0,Poorly
q_8_main_0.mp4,1048,15,Poorly
q_8_main_0.mp4,1048,30,Poorly
q_8_main_0.mp4,1048,45,Unknown
q_8_main_0.mp4,1048,60,Poorly
q_8_main_0.mp4,1048,75,Poorly
q_8_main_0.mp4,1048,90,Poorly
q_8_main_0.mp4,1048,105,Unknown
q_8_main_0.mp4,1048,120,Poorly
q_8_main_0.mp4,1048,135,Unknown
q_9_main_0.mp4,1048,0,Unknown
q_9_main_0.mp4,1048,15,Unknown
q_9_main_0.mp4,1048,30,Poorly
q_9_main_0.mp4,1048,45,Well
q_9_main_0.mp4,1048,60,Unknown
q_9_main_0.mp4,1048,75,Unsure
q_9_main_0.mp4,1048,90,Poorly
q_9_main_0.mp4,1048,105,Poorly
q_9_main_0.mp4,1048,120,Unknown
q_9_main_0.mp4,1048,135,Poorly
q_warmup_3_main_1.mp4,1048,0,Poorly
q_warmup_3_main_1.mp4,1048,15,Poorly
q_warmup_3_main_1.mp4,1048,30,Poorly
q_warmup_3_main_1.mp4,1048,45,Poorly
q_warmup_3_main_1.mp4,1048,60,Poorly
q_warmup_3_main_1.mp4,1048,75,Unknown
q_warmup_3_main_1.mp4,1048,90,Poorly
q_warmup_3_main_1.mp4,1048,105,Poorly
q_warmup_3_main_1.mp4,1048,120,Poorly
q_warmup_3_main_1.mp4,1048,135,Poorly
q_warmup_4_main_0.mp4,1048,0,Unknown
q_warmup_4_main_0.mp4,1048,15,Unsure
q_warmup_4_main_0.mp4,1048,30,Unknown
q_warmup_4_main_0.mp4,1048,45,Poorly
q_warmup_4_main_0.mp4,1048,60,Unknown
q_warmup_4_main_0.mp4,1048,75,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=600)"
q_warmup_4_main_0.mp4,1048,90,Unknown
q_warmup_4_main_0.mp4,1048,105,Poorly
q_warmup_4_main_0.mp4,1048,120,Unknown
q_warmup_4_main_0.mp4,1048,135,Poorly
q_warmup_5_main_0.mp4,1048,0,Unknown
q_warmup_5_main_0.mp4,1048,15,Unknown
q_warmup_5_main_0.mp4,1048,30,Unknown
q_warmup_5_main_0.mp4,1048,45,Unknown
q_warmup_5_main_0.mp4,1048,60,Well.
q_warmup_5_main_0.mp4,1048,75,Unknown
q_warmup_5_main_0.mp4,1048,90,Poorly
q_warmup_5_main_0.mp4,1048,105,Well
q_warmup_5_main_0.mp4,1048,120,Well
q_warmup_5_main_0.mp4,1048,135,Well
q_11_main_1.mp4,1251,0,Poorly
q_11_main_1.mp4,1251,15,Poorly
q_11_main_1.mp4,1251,30,Poorly
q_11_main_1.mp4,1251,45,Poorly
q_11_main_1.mp4,1251,60,Poorly
q_11_main_1.mp4,1251,75,Poorly
q_11_main_1.mp4,1251,90,Poorly
q_11_main_1.mp4,1251,105,Poorly
q_11_main_1.mp4,1251,120,Poorly
q_11_main_1.mp4,1251,135,Poorly
q_13_main_1.mp4,1251,0,Poorly
q_13_main_1.mp4,1251,15,Poorly
q_13_main_1.mp4,1251,30,Poorly
q_13_main_1.mp4,1251,45,Poorly
q_13_main_1.mp4,1251,60,Poorly
q_13_main_1.mp4,1251,75,Poorly
q_13_main_1.mp4,1251,90,Poorly
q_13_main_1.mp4,1251,105,Poorly
q_13_main_1.mp4,1251,120,Poorly
q_13_main_1.mp4,1251,135,Poorly
q_15_main_1.mp4,1251,0,Poorly
q_15_main_1.mp4,1251,15,Poorly.
q_15_main_1.mp4,1251,30,Poorly
q_15_main_1.mp4,1251,45,Poorly
q_15_main_1.mp4,1251,60,Poorly
q_15_main_1.mp4,1251,75,Poorly
q_15_main_1.mp4,1251,90,Poorly
q_15_main_1.mp4,1251,105,Poorly
q_15_main_1.mp4,1251,120,Poorly
q_15_main_1.mp4,1251,135,Poorly
q_16_main_1.mp4,1251,0,Poorly
q_16_main_1.mp4,1251,15,Poorly
q_16_main_1.mp4,1251,30,Poorly
q_16_main_1.mp4,1251,45,Poorly
q_16_main_1.mp4,1251,60,Poorly
q_16_main_1.mp4,1251,75,Poorly
q_16_main_1.mp4,1251,90,Poorly
q_16_main_1.mp4,1251,105,Poorly
q_16_main_1.mp4,1251,120,Poorly
q_16_main_1.mp4,1251,135,Poorly
q_17_main_0.mp4,1251,0,Poorly
q_17_main_0.mp4,1251,15,Poorly
q_17_main_0.mp4,1251,30,Poorly
q_17_main_0.mp4,1251,45,Poorly
q_17_main_0.mp4,1251,60,Poorly
q_17_main_0.mp4,1251,75,Poorly
q_17_main_0.mp4,1251,90,Poorly
q_17_main_0.mp4,1251,105,Poorly
q_17_main_0.mp4,1251,120,Poorly
q_17_main_0.mp4,1251,135,Poorly
q_18_main_0.mp4,1251,0,Poorly
q_18_main_0.mp4,1251,15,Poorly
q_18_main_0.mp4,1251,30,Poorly
q_18_main_0.mp4,1251,45,Poorly
q_18_main_0.mp4,1251,60,Poorly
q_18_main_0.mp4,1251,75,Poorly
q_18_main_0.mp4,1251,90,Poorly
q_18_main_0.mp4,1251,105,Poorly
q_18_main_0.mp4,1251,120,Poorly
q_18_main_0.mp4,1251,135,Poorly
