video_name,frame,outcome_prediction
24_final.mp4,75,Poorly
24_final.mp4,90,Poorly
24_final.mp4,105,Poorly
24_final.mp4,120,Poorly
24_final.mp4,135,Poorly
24_final.mp4,150,Poorly
24_final.mp4,165,Poorly
24_final.mp4,180,Poorly
24_final.mp4,195,Poorly
24_final.mp4,210,Well
24_final.mp4,225,Poorly
24_final.mp4,240,Poorly
24_final.mp4,255,Poorly
24_final.mp4,270,Poorly
24_final.mp4,285,Poorly
24_final.mp4,300,Poorly
24_final.mp4,315,Poorly
24_final.mp4,330,Poorly
24_final.mp4,345,Poorly
24_final.mp4,360,Poorly.
29_final.mp4,0,Well
29_final.mp4,15,Well
29_final.mp4,30,Well.
29_final.mp4,45,Well.
29_final.mp4,60,Poorly.
29_final.mp4,75,Poorly.
29_final.mp4,90,Poorly.
29_final.mp4,105,Poorly
29_final.mp4,120,Poorly
29_final.mp4,135,Poorly.
29_final.mp4,150,Poorly
29_final.mp4,165,Poorly.
29_final.mp4,180,Poorly
29_final.mp4,195,Poorly
29_final.mp4,210,Poorly.
30_final.mp4,0,Poorly
30_final.mp4,15,Well.
30_final.mp4,30,Well.
30_final.mp4,45,Well.
30_final.mp4,60,Well.
30_final.mp4,75,Well.
30_final.mp4,90,Well.
30_final.mp4,105,Well.
30_final.mp4,120,Well.
30_final.mp4,135,Well.
30_final.mp4,150,Well.
30_final.mp4,165,Well.
30_final.mp4,180,Well.
30_final.mp4,195,Well.
30_final.mp4,210,Well.
30_final.mp4,225,Well.
30_final.mp4,240,Well.
30_final.mp4,255,Well.
30_final.mp4,270,Well.
30_final.mp4,285,Well.
30_final.mp4,300,Well.
30_final.mp4,315,Well.
30_final.mp4,330,Well.
30_final.mp4,345,Well.
30_final.mp4,360,Well.
30_final.mp4,375,Well.
31_final.mp4,0,Well.
31_final.mp4,15,Well
31_final.mp4,30,Well
31_final.mp4,45,Well
31_final.mp4,60,Well
31_final.mp4,75,Well
31_final.mp4,90,Well
31_final.mp4,105,Well
31_final.mp4,120,Well.
31_final.mp4,135,Well
31_final.mp4,150,Well
31_final.mp4,165,Well.
31_final.mp4,180,Well
31_final.mp4,195,Well.
31_final.mp4,210,Well.
31_final.mp4,225,Well
31_final.mp4,240,Well.
31_final.mp4,255,Well.
31_final.mp4,270,Well
31_final.mp4,285,Well
33_final.mp4,0,Poorly
33_final.mp4,15,Poorly
33_final.mp4,30,Poorly
33_final.mp4,45,Well.
33_final.mp4,60,Poorly
33_final.mp4,75,Poorly
33_final.mp4,90,Poorly
33_final.mp4,105,Poorly.
33_final.mp4,120,Poorly
33_final.mp4,135,Well.
33_final.mp4,150,Poorly
33_final.mp4,165,Poorly
33_final.mp4,180,Poorly
33_final.mp4,195,Poorly
33_final.mp4,210,Poorly
34_final.mp4,0,Poorly
34_final.mp4,15,Poorly
34_final.mp4,30,Poorly
34_final.mp4,45,Poorly
34_final.mp4,60,Poorly.
34_final.mp4,75,Poorly
34_final.mp4,90,Poorly
34_final.mp4,105,Poorly
34_final.mp4,120,Poorly
34_final.mp4,135,Poorly
34_final.mp4,150,Poorly
34_final.mp4,165,Poorly
34_final.mp4,180,Poorly
34_final.mp4,195,Poorly
34_final.mp4,210,Poorly
40_final.mp4,0,Well.
40_final.mp4,15,Well.
40_final.mp4,30,Well.
40_final.mp4,45,Well.
40_final.mp4,60,Well
40_final.mp4,75,Well.
40_final.mp4,90,Well.
40_final.mp4,105,Well.
40_final.mp4,120,Poorly
40_final.mp4,135,Well
40_final.mp4,150,Poorly
40_final.mp4,165,Well.
40_final.mp4,180,Well.
40_final.mp4,195,Well.
40_final.mp4,210,Well.
40_final.mp4,225,Well.
40_final.mp4,240,Well.
41_final.mp4,0,Poorly
41_final.mp4,15,Poorly
41_final.mp4,30,Poorly
41_final.mp4,45,Poorly.
41_final.mp4,60,Poorly
41_final.mp4,75,Poorly
41_final.mp4,90,Poorly
41_final.mp4,105,Poorly
41_final.mp4,120,Poorly.
41_final.mp4,135,Poorly
41_final.mp4,150,Poorly
41_final.mp4,165,Poorly.
41_final.mp4,180,Poorly.
41_final.mp4,195,Poorly
41_final.mp4,210,Poorly
41_final.mp4,225,Poorly
41_final.mp4,240,Poorly
41_final.mp4,255,Poorly
41_final.mp4,270,Poorly
44_final.mp4,0,Poorly
44_final.mp4,15,Poorly.
44_final.mp4,30,Poorly.
44_final.mp4,45,Poorly.
44_final.mp4,60,Poorly.
44_final.mp4,75,Poorly
44_final.mp4,90,Poorly.
44_final.mp4,105,Poorly
44_final.mp4,120,Poorly.
44_final.mp4,135,Poorly
44_final.mp4,150,Poorly.
44_final.mp4,165,Poorly
44_final.mp4,180,Poorly
44_final.mp4,195,Poorly
44_final.mp4,210,Poorly.
44_final.mp4,225,Poorly.
46_final.mp4,0,Well
46_final.mp4,15,Well.
46_final.mp4,30,Well
46_final.mp4,45,Well
46_final.mp4,60,Well.
46_final.mp4,75,Well.
46_final.mp4,90,Well.
46_final.mp4,105,Well.
46_final.mp4,120,Well.
46_final.mp4,135,Well.
46_final.mp4,150,Well.
46_final.mp4,165,Well
46_final.mp4,180,Well.
46_final.mp4,195,Well
46_final.mp4,210,Well.
46_final.mp4,225,Well.
46_final.mp4,240,Well.
46_final.mp4,255,Well.
46_final.mp4,270,Well.
46_final.mp4,285,Well.
48_final.mp4,0,Poorly
48_final.mp4,15,Poorly
48_final.mp4,30,Poorly
48_final.mp4,45,Poorly
48_final.mp4,60,Poorly
48_final.mp4,75,Poorly
48_final.mp4,90,Poorly
48_final.mp4,105,Poorly
48_final.mp4,120,Well.
48_final.mp4,135,Poorly
48_final.mp4,150,Well.
48_final.mp4,165,Well.
48_final.mp4,180,Well.
48_final.mp4,195,Well.
48_final.mp4,210,Well.
48_final.mp4,225,Well.
48_final.mp4,240,Well.
49_final.mp4,0,Poorly
49_final.mp4,15,Poorly.
49_final.mp4,30,Poorly
49_final.mp4,45,Poorly
49_final.mp4,60,Poorly
49_final.mp4,75,Poorly
49_final.mp4,90,Poorly
49_final.mp4,105,Poorly
49_final.mp4,120,Poorly
49_final.mp4,135,Poorly
49_final.mp4,150,Poorly
49_final.mp4,165,Poorly
49_final.mp4,180,Poorly
49_final.mp4,195,Poorly
49_final.mp4,210,Poorly
49_final.mp4,225,Poorly
49_final.mp4,240,Poorly
49_final.mp4,255,Poorly
49_final.mp4,270,Poorly
49_final.mp4,285,Poorly
49_final.mp4,300,Poorly
49_final.mp4,315,Poorly
49_final.mp4,330,Poorly
49_final.mp4,345,Poorly
50_final.mp4,0,Well
50_final.mp4,15,Well.
50_final.mp4,30,Well.
50_final.mp4,45,Well.
50_final.mp4,60,Well.
50_final.mp4,75,Well.
50_final.mp4,90,Well.
50_final.mp4,105,Well.
50_final.mp4,120,Well.
50_final.mp4,135,Well
50_final.mp4,150,Well.
50_final.mp4,165,Well.
50_final.mp4,180,Well.
50_final.mp4,195,Well.
50_final.mp4,210,Well.
50_final.mp4,225,Well.
50_final.mp4,240,Well.
50_final.mp4,255,Well
52_final.mp4,0,Poorly
52_final.mp4,15,Poorly
52_final.mp4,30,Poorly
52_final.mp4,45,Poorly
52_final.mp4,60,Poorly
52_final.mp4,75,Poorly
52_final.mp4,90,Poorly
52_final.mp4,105,Poorly
52_final.mp4,120,Poorly
52_final.mp4,135,Poorly
52_final.mp4,150,Poorly
52_final.mp4,165,Poorly
52_final.mp4,180,Poorly
52_final.mp4,195,Poorly.
52_final.mp4,210,Poorly.
52_final.mp4,225,Poorly
52_final.mp4,240,Poorly
52_final.mp4,255,Poorly
52_final.mp4,270,Poorly
52_final.mp4,285,Well.
52_final.mp4,300,Well.
52_final.mp4,315,Well.
52_final.mp4,330,Well.
52_final.mp4,345,Well.
52_final.mp4,360,Well.
52_final.mp4,375,Well.
52_final.mp4,390,Well.
52_final.mp4,405,Well.
52_final.mp4,420,Well.
52_final.mp4,435,Well.
52_final.mp4,450,Well.
52_final.mp4,465,Poorly
52_final.mp4,480,Well.
52_final.mp4,495,Well.
52_final.mp4,510,Poorly
52_final.mp4,525,Poorly
52_final.mp4,540,Poorly
52_final.mp4,555,Poorly
52_final.mp4,570,Well.
52_final.mp4,585,Well.
53_final.mp4,0,Well.
53_final.mp4,15,Poorly
53_final.mp4,30,Well
53_final.mp4,45,Well.
53_final.mp4,60,Poorly
53_final.mp4,75,Well.
53_final.mp4,90,Well.
53_final.mp4,105,Well
53_final.mp4,120,Well
53_final.mp4,135,Well.
53_final.mp4,150,Well.
53_final.mp4,165,Well.
53_final.mp4,180,Well.
53_final.mp4,195,Poorly.
53_final.mp4,210,Poorly
53_final.mp4,225,Poorly
53_final.mp4,240,Poorly
53_final.mp4,255,Poorly
53_final.mp4,270,Poorly
53_final.mp4,285,Poorly
53_final.mp4,300,Poorly
53_final.mp4,315,Poorly.
54_final.mp4,0,Well
54_final.mp4,15,Well.
54_final.mp4,30,Well.
54_final.mp4,45,Well
54_final.mp4,60,Well.
54_final.mp4,75,Well
54_final.mp4,90,Well.
54_final.mp4,105,Poorly
54_final.mp4,120,Well.
54_final.mp4,135,Well.
54_final.mp4,150,Well.
54_final.mp4,165,Well.
54_final.mp4,180,Poorly
54_final.mp4,195,Well.
54_final.mp4,210,Poorly.
54_final.mp4,225,Well.
54_final.mp4,240,Well.
54_final.mp4,255,Well.
55_final.mp4,0,Well.
55_final.mp4,15,Well.
55_final.mp4,30,Well.
55_final.mp4,45,Well.
55_final.mp4,60,Well.
55_final.mp4,75,Well.
55_final.mp4,90,Well.
55_final.mp4,105,Well.
55_final.mp4,120,Well.
55_final.mp4,135,Well.
55_final.mp4,150,Well.
55_final.mp4,165,Well.
55_final.mp4,180,Well.
55_final.mp4,195,Well.
55_final.mp4,210,Well.
55_final.mp4,225,Well.
55_final.mp4,240,Well.
55_final.mp4,255,Well.
57_final.mp4,0,Well.
57_final.mp4,15,Poorly.
57_final.mp4,30,Well.
57_final.mp4,45,Poorly
57_final.mp4,60,Well.
57_final.mp4,75,Poorly
57_final.mp4,90,Poorly.
57_final.mp4,105,Poorly
57_final.mp4,120,Poorly
57_final.mp4,135,Well.
57_final.mp4,150,Poorly
57_final.mp4,165,Well.
57_final.mp4,180,Well.
57_final.mp4,195,Well.
57_final.mp4,210,Poorly
57_final.mp4,225,Poorly
57_final.mp4,240,Well.
57_final.mp4,255,Well.
57_final.mp4,270,Poorly
59_final.mp4,0,Well.
59_final.mp4,15,Well.
59_final.mp4,30,Well.
59_final.mp4,45,Well.
59_final.mp4,60,Well.
59_final.mp4,75,Well.
59_final.mp4,90,Well.
59_final.mp4,105,Well.
59_final.mp4,120,Poorly.
59_final.mp4,135,Well.
59_final.mp4,150,Well.
59_final.mp4,165,Well.
59_final.mp4,180,Well.
59_final.mp4,195,Well.
59_final.mp4,210,Well.
59_final.mp4,225,Well.
59_final.mp4,240,Well.
59_final.mp4,255,Well.
60_final.mp4,0,Well.
60_final.mp4,15,Well.
60_final.mp4,30,Well
60_final.mp4,45,Well.
60_final.mp4,60,Well.
60_final.mp4,75,Well.
60_final.mp4,90,Well.
60_final.mp4,105,Well.
60_final.mp4,120,Well
60_final.mp4,135,Well.
60_final.mp4,150,Well.
60_final.mp4,165,Well.
60_final.mp4,180,Well.
60_final.mp4,195,Well.
60_final.mp4,210,Well.
60_final.mp4,225,Well.
60_final.mp4,240,Well.
60_final.mp4,255,Well.
6_final.mp4,0,Well
6_final.mp4,15,Well.
6_final.mp4,30,Well.
6_final.mp4,45,Well.
6_final.mp4,60,Well
6_final.mp4,75,Well.
6_final.mp4,90,Well
6_final.mp4,105,Poorly
6_final.mp4,120,Poorly
6_final.mp4,135,Poorly
6_final.mp4,150,Poorly
6_final.mp4,165,Poorly.
6_final.mp4,180,Poorly
7_final.mp4,0,Poorly
7_final.mp4,15,Well.
7_final.mp4,30,Well.
7_final.mp4,45,Well.
7_final.mp4,60,Well.
7_final.mp4,75,Well.
7_final.mp4,90,Well.
7_final.mp4,105,Poorly.
7_final.mp4,120,Well.
7_final.mp4,135,Well.
7_final.mp4,150,Well.
7_final.mp4,165,Well.
7_final.mp4,180,Well.
7_final.mp4,195,Well.
7_final.mp4,210,Poorly
7_final.mp4,225,Well.
7_final.mp4,240,Well.
9_final.mp4,0,Well.
9_final.mp4,15,Well.
9_final.mp4,30,Well.
9_final.mp4,45,Poorly
9_final.mp4,60,Well.
9_final.mp4,75,Well.
9_final.mp4,90,Well.
9_final.mp4,105,Poorly
9_final.mp4,120,Poorly.
9_final.mp4,135,Well.
9_final.mp4,150,Poorly.
9_final.mp4,165,Poorly.
9_final.mp4,180,Poorly
9_final.mp4,195,Well.
9_final.mp4,210,Well.
9_final.mp4,225,Well.
9_final.mp4,240,Poorly.
9_final.mp4,255,Poorly
9_final.mp4,270,Well.
9_final.mp4,285,Well.
