video_name,frame,outcome_prediction
22_final.mp4,90,Poorly.
22_final.mp4,105,Poorly.
22_final.mp4,120,Poorly.
22_final.mp4,135,Poorly.
22_final.mp4,150,Poorly.
22_final.mp4,165,poorly.
22_final.mp4,180,poorly.
22_final.mp4,195,Poorly.
24_final.mp4,0,Poorly.
24_final.mp4,15,Poorly.
24_final.mp4,30,Poorly.
24_final.mp4,45,Poorly.
24_final.mp4,60,Poorly.
24_final.mp4,75,Poorly.
24_final.mp4,90,Poorly.
24_final.mp4,105,Poorly.
24_final.mp4,120,Poorly.
24_final.mp4,135,Poorly.
24_final.mp4,150,Poorly.
24_final.mp4,165,Poorly.
24_final.mp4,180,Poorly.
24_final.mp4,195,Poorly.
24_final.mp4,210,Poorly.
24_final.mp4,225,Poorly.
24_final.mp4,240,Poorly.
24_final.mp4,255,Poorly.
24_final.mp4,270,Poorly.
24_final.mp4,285,Poorly.
24_final.mp4,300,Poorly.
24_final.mp4,315,Poorly.
24_final.mp4,330,Poorly.
24_final.mp4,345,Poorly.
24_final.mp4,360,Poorly.
29_final.mp4,0,Poorly.
29_final.mp4,15,Poorly.
29_final.mp4,30,Poorly.
29_final.mp4,45,Poorly.
29_final.mp4,60,Poorly.
29_final.mp4,75,Poorly.
29_final.mp4,90,Poorly.
29_final.mp4,105,Poorly.
29_final.mp4,120,Poorly.
29_final.mp4,135,Poorly.
29_final.mp4,150,Poorly.
29_final.mp4,165,Poorly.
29_final.mp4,180,Poorly.
29_final.mp4,195,Poorly.
29_final.mp4,210,Poorly.
