video_name,frame,outcome_prediction
11_final.mp4,57,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e126d0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,60,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12490>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,63,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea58b0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,66,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06a60>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,69,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e060d0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,72,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfd130>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,75,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e490>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,78,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06190>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,81,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06be0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,84,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5b80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,87,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e7fe50>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,90,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12730>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,93,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12b50>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,96,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5880>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,99,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5a00>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,102,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06700>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,105,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfd220>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,108,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e520>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,111,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06550>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,114,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e7fee0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,117,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5130>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,120,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12b80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,123,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e700>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,126,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e122e0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,129,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5580>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,132,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5e50>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,135,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06b20>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,138,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfd1f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,141,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1ee80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,144,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06700>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,147,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5f70>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,150,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5c10>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,153,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12e20>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,156,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e1f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,159,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5dc0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,162,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5e50>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,165,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06670>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,168,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e250>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,171,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1ec70>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,174,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12f10>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,177,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06fa0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,180,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e880>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,183,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e430>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,186,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5be0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,189,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12a00>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,192,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e122b0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,195,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea58b0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,198,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e280>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,201,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e066a0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,204,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06790>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,207,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfdee0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,210,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06040>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,213,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e400>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,216,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea55e0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,219,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea54f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,222,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfd5b0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,225,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12df0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,228,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5370>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,231,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e3a0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,234,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e7f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,237,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e06f10>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,240,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e7fee0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,243,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1edf0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,246,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e4c0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,249,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea52b0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,252,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfda60>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,255,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12a30>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,258,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12040>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,261,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfd040>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,264,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea56d0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,267,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1efd0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,270,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1eeb0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,273,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7440d35a90>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,276,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1ef10>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,279,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea58b0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,282,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5040>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,285,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e129a0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,288,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e7f040>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,291,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e7f4f0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,294,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e12610>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,297,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5490>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,300,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5a00>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,303,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e1e040>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,306,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e29910>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,309,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea5130>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,312,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439ea53a0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,315,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439dfd430>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,318,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e7f610>: Failed to establish a new connection: [Errno 111] Connection refused'))"
11_final.mp4,321,"Error analyzing image: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /api/chat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7439e29310>: Failed to establish a new connection: [Errno 111] Connection refused'))"
